name,description,universe,tags,filters,rank,risk,_fitness,_n_trades,_win_rate,_mean_pnl,_profit_factor,_rr,_sharpe
evo_6721142,Evolved from evo_5877325,VN100,"['volume', 'surge', 'breakout', 'smart_money_trace', 'money_cycle', 'climactic', 'value_flow', 'evolved']","[{'column': 'mkt_regime_state', 'op': 'not_in', 'value': ['RISK_OFF']}, {'column': 'mkt_regime_score', 'op': '>=', 'value': 50}, {'column': 'data_quality_ok', 'op': '==', 'value': True}, {'column': 'breakout_20', 'op': '==', 'value': True}, {'column': 'cmf20', 'op': '>=', 'value': 0.03}, {'column': 'above_ma20', 'op': '==', 'value': True}, {'column': 'close_location', 'op': '>=', 'value': 0.8}, {'column': 'rsi14', 'op': '<=', 'value': 67.264}, {'column': 'rs_percentile_20', 'op': '>=', 'value': 0.673}, {'column': 'distribution_days_10', 'op': '<=', 'value': 1}, {'column': 'DS20', 'op': '<=', 'value': 0.6256}, {'column': 'triple_ma_pullback', 'op': '==', 'value': True}, {'column': 'ich_tk_bull', 'op': '==', 'value': True}]","[{'column': 'volume_ratio_20', 'ascending': False, 'weight': 1.1}, {'column': 'value_flow_quality_score', 'ascending': False, 'weight': 1.0}, {'column': 'edge_score', 'ascending': False, 'weight': 0.9}, {'column': 'smart_money_score_delta', 'ascending': False, 'weight': 0.8}, {'column': 'rs_percentile_20', 'ascending': False, 'weight': 0.8}, {'column': 'close_location', 'ascending': False, 'weight': 0.6}]","{'stop_loss': 0.084, 'take_profit': 0.288, 'max_holding_bars': 31, 'initial_atr_stop_mult': 2.093, 'trailing_atr_mult': 2.64, 'trailing_profit_activation': 0.091, 'use_regime_exposure': True}",2.268954410285465,29.0,0.862,6.507,24.24,3.88,3.477
evo_3567384,Evolved from evo_3459667,VN100,"['volume', 'surge', 'breakout', 'smart_money_trace', 'money_cycle', 'climactic', 'value_flow', 'evolved']","[{'column': 'mkt_regime_state', 'op': 'not_in', 'value': ['RISK_OFF']}, {'column': 'mkt_regime_score', 'op': '>=', 'value': 50}, {'column': 'data_quality_ok', 'op': '==', 'value': True}, {'column': 'breakout_20', 'op': '==', 'value': True}, {'column': 'cmf20', 'op': '>=', 'value': 0.03}, {'column': 'above_ma20', 'op': '==', 'value': True}, {'column': 'distance_ma20', 'op': 'between', 'value': [-0.02, 0.1]}, {'column': 'close_location', 'op': '>=', 'value': 0.8}, {'column': 'rsi14', 'op': '<=', 'value': 67.264}, {'column': 'rs_percentile_20', 'op': '>=', 'value': 0.673}, {'column': 'distribution_days_10', 'op': '<=', 'value': 1}, {'column': 'DS20', 'op': '<=', 'value': 0.6256}, {'column': 'triple_ma_pullback', 'op': '==', 'value': True}, {'column': 'ich_tk_bull', 'op': '==', 'value': True}]","[{'column': 'volume_ratio_20', 'ascending': False, 'weight': 1.1}, {'column': 'value_flow_quality_score', 'ascending': False, 'weight': 1.0}, {'column': 'edge_score', 'ascending': False, 'weight': 0.9}, {'column': 'smart_money_score_delta', 'ascending': False, 'weight': 0.8}, {'column': 'rs_percentile_20', 'ascending': False, 'weight': 0.8}, {'column': 'close_location', 'ascending': False, 'weight': 0.6}]","{'stop_loss': 0.083, 'take_profit': 0.288, 'max_holding_bars': 32, 'initial_atr_stop_mult': 2.17, 'trailing_atr_mult': 2.638, 'trailing_profit_activation': 0.091, 'use_regime_exposure': True}",2.268954410285465,29.0,0.862,6.507,24.24,3.88,3.477
evo_4835111,Evolved from evo_3567384,VN100,"['volume', 'surge', 'breakout', 'smart_money_trace', 'money_cycle', 'climactic', 'value_flow', 'evolved']","[{'column': 'mkt_regime_state', 'op': 'not_in', 'value': ['RISK_OFF']}, {'column': 'mkt_regime_score', 'op': '>=', 'value': 50}, {'column': 'data_quality_ok', 'op': '==', 'value': True}, {'column': 'breakout_20', 'op': '==', 'value': True}, {'column': 'cmf20', 'op': '>=', 'value': 0.03}, {'column': 'above_ma20', 'op': '==', 'value': True}, {'column': 'distance_ma20', 'op': 'between', 'value': [-0.02, 0.1]}, {'column': 'close_location', 'op': '>=', 'value': 0.8}, {'column': 'rsi14', 'op': '<=', 'value': 67.264}, {'column': 'rs_percentile_20', 'op': '>=', 'value': 0.673}, {'column': 'distribution_days_10', 'op': '<=', 'value': 1}, {'column': 'DS20', 'op': '<=', 'value': 0.6256}, {'column': 'triple_ma_pullback', 'op': '==', 'value': True}, {'column': 'ich_tk_bull', 'op': '==', 'value': True}]","[{'column': 'volume_ratio_20', 'ascending': False, 'weight': 1.1}, {'column': 'value_flow_quality_score', 'ascending': False, 'weight': 1.0}, {'column': 'edge_score', 'ascending': False, 'weight': 0.9}, {'column': 'smart_money_score_delta', 'ascending': False, 'weight': 0.8}, {'column': 'rs_percentile_20', 'ascending': False, 'weight': 0.8}, {'column': 'close_location', 'ascending': False, 'weight': 0.6}]","{'stop_loss': 0.083, 'take_profit': 0.288, 'max_holding_bars': 32, 'initial_atr_stop_mult': 2.17, 'trailing_atr_mult': 2.629, 'trailing_profit_activation': 0.091, 'use_regime_exposure': True}",2.268954410285465,29.0,0.862,6.507,24.24,3.88,3.477
evo_2905007,Evolved from evo_5439836,VN100,"['volume', 'surge', 'breakout', 'smart_money_trace', 'money_cycle', 'climactic', 'value_flow', 'evolved']","[{'column': 'mkt_regime_state', 'op': 'not_in', 'value': ['RISK_OFF']}, {'column': 'mkt_regime_score', 'op': '>=', 'value': 49.274}, {'column': 'data_quality_ok', 'op': '==', 'value': True}, {'column': 'breakout_20', 'op': '==', 'value': True}, {'column': 'cmf20', 'op': '>=', 'value': 0.03}, {'column': 'above_ma20', 'op': '==', 'value': True}, {'column': 'distance_ma20', 'op': 'between', 'value': [-0.02, 0.1]}, {'column': 'close_location', 'op': '>=', 'value': 0.8}, {'column': 'rsi14', 'op': '<=', 'value': 67.264}, {'column': 'rs_percentile_20', 'op': '>=', 'value': 0.673}, {'column': 'distribution_days_10', 'op': '<=', 'value': 1}, {'column': 'DS20', 'op': '<=', 'value': 0.6256}, {'column': 'triple_ma_pullback', 'op': '==', 'value': True}, {'column': 'ich_tk_bull', 'op': '==', 'value': True}]","[{'column': 'volume_ratio_20', 'ascending': False, 'weight': 1.1}, {'column': 'value_flow_quality_score', 'ascending': False, 'weight': 1.0}, {'column': 'edge_score', 'ascending': False, 'weight': 0.9}, {'column': 'smart_money_score_delta', 'ascending': False, 'weight': 0.8}, {'column': 'rs_percentile_20', 'ascending': False, 'weight': 0.8}, {'column': 'close_location', 'ascending': False, 'weight': 0.6}]","{'stop_loss': 0.084, 'take_profit': 0.289, 'max_holding_bars': 30, 'initial_atr_stop_mult': 2.015, 'trailing_atr_mult': 2.642, 'trailing_profit_activation': 0.091, 'use_regime_exposure': True}",2.268954410285465,29.0,0.862,6.507,24.24,3.88,3.477
evo_5012428,Evolved from evo_2203534,VN100,"['volume', 'surge', 'breakout', 'smart_money_trace', 'money_cycle', 'climactic', 'value_flow', 'evolved']","[{'column': 'mkt_regime_state', 'op': 'not_in', 'value': ['RISK_OFF']}, {'column': 'mkt_regime_score', 'op': '>=', 'value': 49.274}, {'column': 'data_quality_ok', 'op': '==', 'value': True}, {'column': 'breakout_20', 'op': '==', 'value': True}, {'column': 'cmf20', 'op': '>=', 'value': 0.03}, {'column': 'distance_ma20', 'op': 'between', 'value': [-0.02, 0.1]}, {'column': 'close_location', 'op': '>=', 'value': 0.8}, {'column': 'rsi14', 'op': '<=', 'value': 67.264}, {'column': 'rs_percentile_20', 'op': '>=', 'value': 0.673}, {'column': 'distribution_days_10', 'op': '<=', 'value': 1}, {'column': 'DS20', 'op': '<=', 'value': 0.6256}, {'column': 'triple_ma_pullback', 'op': '==', 'value': True}, {'column': 'ich_tk_bull', 'op': '==', 'value': True}]","[{'column': 'volume_ratio_20', 'ascending': False, 'weight': 1.1}, {'column': 'value_flow_quality_score', 'ascending': False, 'weight': 1.0}, {'column': 'edge_score', 'ascending': False, 'weight': 0.9}, {'column': 'smart_money_score_delta', 'ascending': False, 'weight': 0.8}, {'column': 'rs_percentile_20', 'ascending': False, 'weight': 0.8}, {'column': 'close_location', 'ascending': False, 'weight': 0.6}]","{'stop_loss': 0.083, 'take_profit': 0.288, 'max_holding_bars': 24, 'initial_atr_stop_mult': 2.17, 'trailing_atr_mult': 2.638, 'trailing_profit_activation': 0.091, 'use_regime_exposure': True}",2.268954410285465,29.0,0.862,6.507,24.24,3.88,3.477
evo_5892415,Evolved from evo_2905007,VN100,"['volume', 'surge', 'breakout', 'smart_money_trace', 'money_cycle', 'climactic', 'value_flow', 'evolved']","[{'column': 'mkt_regime_state', 'op': 'not_in', 'value': ['RISK_OFF']}, {'column': 'mkt_regime_score', 'op': '>=', 'value': 49.274}, {'column': 'data_quality_ok', 'op': '==', 'value': True}, {'column': 'breakout_20', 'op': '==', 'value': True}, {'column': 'cmf20', 'op': '>=', 'value': 0.03}, {'column': 'above_ma20', 'op': '==', 'value': True}, {'column': 'distance_ma20', 'op': 'between', 'value': [-0.02, 0.1]}, {'column': 'close_location', 'op': '>=', 'value': 0.8}, {'column': 'rsi14', 'op': '<=', 'value': 67.264}, {'column': 'rs_percentile_20', 'op': '>=', 'value': 0.673}, {'column': 'distribution_days_10', 'op': '<=', 'value': 1}, {'column': 'DS20', 'op': '<=', 'value': 0.5824}, {'column': 'triple_ma_pullback', 'op': '==', 'value': True}, {'column': 'ich_tk_bull', 'op': '==', 'value': True}]","[{'column': 'volume_ratio_20', 'ascending': False, 'weight': 1.1}, {'column': 'value_flow_quality_score', 'ascending': False, 'weight': 1.0}, {'column': 'edge_score', 'ascending': False, 'weight': 0.9}, {'column': 'smart_money_score_delta', 'ascending': False, 'weight': 0.8}, {'column': 'rs_percentile_20', 'ascending': False, 'weight': 0.8}, {'column': 'close_location', 'ascending': False, 'weight': 0.6}]","{'stop_loss': 0.084, 'take_profit': 0.289, 'max_holding_bars': 30, 'initial_atr_stop_mult': 2.015, 'trailing_atr_mult': 2.642, 'trailing_profit_activation': 0.091, 'use_regime_exposure': True}",2.268954410285465,29.0,0.862,6.507,24.24,3.88,3.477
evo_5600720,Evolved from evo_4835111,VN100,"['volume', 'surge', 'breakout', 'smart_money_trace', 'money_cycle', 'climactic', 'value_flow', 'evolved']","[{'column': 'mkt_regime_state', 'op': 'not_in', 'value': ['RISK_OFF']}, {'column': 'mkt_regime_score', 'op': '>=', 'value': 50}, {'column': 'data_quality_ok', 'op': '==', 'value': True}, {'column': 'breakout_20', 'op': '==', 'value': True}, {'column': 'cmf20', 'op': '>=', 'value': 0.03}, {'column': 'above_ma20', 'op': '==', 'value': True}, {'column': 'distance_ma20', 'op': 'between', 'value': [-0.02, 0.1]}, {'column': 'close_location', 'op': '>=', 'value': 0.8}, {'column': 'rsi14', 'op': '<=', 'value': 67.264}, {'column': 'rs_percentile_20', 'op': '>=', 'value': 0.673}, {'column': 'distribution_days_10', 'op': '<=', 'value': 1.0}, {'column': 'DS20', 'op': '<=', 'value': 0.6256}, {'column': 'triple_ma_pullback', 'op': '==', 'value': True}, {'column': 'ich_tk_bull', 'op': '==', 'value': True}]","[{'column': 'volume_ratio_20', 'ascending': False, 'weight': 1.1}, {'column': 'value_flow_quality_score', 'ascending': False, 'weight': 1.0}, {'column': 'edge_score', 'ascending': False, 'weight': 0.9}, {'column': 'smart_money_score_delta', 'ascending': False, 'weight': 0.8}, {'column': 'rs_percentile_20', 'ascending': False, 'weight': 0.8}, {'column': 'close_location', 'ascending': False, 'weight': 0.6}]","{'stop_loss': 0.083, 'take_profit': 0.288, 'max_holding_bars': 32, 'initial_atr_stop_mult': 2.17, 'trailing_atr_mult': 2.629, 'trailing_profit_activation': 0.091, 'use_regime_exposure': True}",2.268954410285465,29.0,0.862,6.507,24.24,3.88,3.477
evo_6541181,Evolved from evo_7447106,VN100,"['volume', 'surge', 'breakout', 'smart_money_trace', 'money_cycle', 'climactic', 'value_flow', 'evolved']","[{'column': 'mkt_regime_state', 'op': 'not_in', 'value': ['RISK_OFF']}, {'column': 'mkt_regime_score', 'op': '>=', 'value': 54.063}, {'column': 'data_quality_ok', 'op': '==', 'value': True}, {'column': 'breakout_20', 'op': '==', 'value': True}, {'column': 'cmf20', 'op': '>=', 'value': 0.03}, {'column': 'above_ma20', 'op': '==', 'value': True}, {'column': 'distance_ma20', 'op': 'between', 'value': [-0.02, 0.1]}, {'column': 'close_location', 'op': '>=', 'value': 0.8}, {'column': 'rsi14', 'op': '<=', 'value': 67.264}, {'column': 'rs_percentile_20', 'op': '>=', 'value': 0.673}, {'column': 'distribution_days_10', 'op': '<=', 'value': 1}, {'column': 'DS20', 'op': '<=', 'value': 0.6256}, {'column': 'triple_ma_pullback', 'op': '==', 'value': True}, {'column': 'ich_tk_bull', 'op': '==', 'value': True}, {'column': 'psar_bullish', 'op': '==', 'value': True}]","[{'column': 'volume_ratio_20', 'ascending': False, 'weight': 1.1}, {'column': 'value_flow_quality_score', 'ascending': False, 'weight': 1.0}, {'column': 'edge_score', 'ascending': False, 'weight': 0.9}, {'column': 'smart_money_score_delta', 'ascending': False, 'weight': 0.8}, {'column': 'rs_percentile_20', 'ascending': False, 'weight': 0.8}, {'column': 'close_location', 'ascending': False, 'weight': 0.6}]","{'stop_loss': 0.083, 'take_profit': 0.288, 'max_holding_bars': 32, 'initial_atr_stop_mult': 2.17, 'trailing_atr_mult': 2.638, 'trailing_profit_activation': 0.091, 'use_regime_exposure': True}",2.1816685993801004,26.0,0.885,6.64,24.398,3.18,3.457
evo_8784363,Evolved from evo_1509547,VN100,"['volume', 'surge', 'breakout', 'smart_money_trace', 'money_cycle', 'climactic', 'value_flow', 'evolved']","[{'column': 'mkt_regime_state', 'op': 'not_in', 'value': ['RISK_OFF']}, {'column': 'mkt_regime_score', 'op': '>=', 'value': 50}, {'column': 'data_quality_ok', 'op': '==', 'value': True}, {'column': 'breakout_20', 'op': '==', 'value': True}, {'column': 'cmf20', 'op': '>=', 'value': 0.03}, {'column': 'above_ma20', 'op': '==', 'value': True}, {'column': 'distance_ma20', 'op': 'between', 'value': [-0.02, 0.1]}, {'column': 'close_location', 'op': '>=', 'value': 0.8}, {'column': 'rsi14', 'op': '<=', 'value': 67.264}, {'column': 'rs_percentile_20', 'op': '>=', 'value': 0.673}, {'column': 'distribution_days_10', 'op': '<=', 'value': 1}, {'column': 'DS20', 'op': '<=', 'value': 0.6256}, {'column': 'triple_ma_pullback', 'op': '==', 'value': True}, {'column': 'psar_bullish', 'op': '==', 'value': True}]","[{'column': 'volume_ratio_20', 'ascending': False, 'weight': 1.1}, {'column': 'value_flow_quality_score', 'ascending': False, 'weight': 1.0}, {'column': 'edge_score', 'ascending': False, 'weight': 0.9}, {'column': 'smart_money_score_delta', 'ascending': False, 'weight': 0.8}, {'column': 'rs_percentile_20', 'ascending': False, 'weight': 0.8}, {'column': 'close_location', 'ascending': False, 'weight': 0.6}]","{'stop_loss': 0.081, 'take_profit': 0.288, 'max_holding_bars': 32, 'initial_atr_stop_mult': 2.17, 'trailing_atr_mult': 2.638, 'trailing_profit_activation': 0.091, 'use_regime_exposure': True}",1.9747308629027114,32.0,0.844,5.829,10.83,2.01,2.931
evo_9871981,Evolved from evo_6839061,VN100,"['volume', 'surge', 'breakout', 'smart_money_trace', 'money_cycle', 'climactic', 'value_flow', 'evolved']","[{'column': 'mkt_regime_state', 'op': 'not_in', 'value': ['RISK_OFF']}, {'column': 'mkt_regime_score', 'op': '>=', 'value': 50}, {'column': 'data_quality_ok', 'op': '==', 'value': True}, {'column': 'breakout_20', 'op': '==', 'value': True}, {'column': 'cmf20', 'op': '>=', 'value': 0.03}, {'column': 'above_ma20', 'op': '==', 'value': True}, {'column': 'distance_ma20', 'op': 'between', 'value': [-0.02, 0.1]}, {'column': 'close_location', 'op': '>=', 'value': 0.8}, {'column': 'rsi14', 'op': '<=', 'value': 67.264}, {'column': 'rs_percentile_20', 'op': '>=', 'value': 0.673}, {'column': 'distribution_days_10', 'op': '<=', 'value': 1.0}, {'column': 'DS20', 'op': '<=', 'value': 0.6256}, {'column': 'triple_ma_pullback', 'op': '==', 'value': True}, {'column': 'ich_tk_bull', 'op': '==', 'value': True}, {'column': 'psar_bullish', 'op': '==', 'value': True}, {'column': 'breakout_20_quality', 'op': '==', 'value': True}]","[{'column': 'volume_ratio_20', 'ascending': False, 'weight': 1.1}, {'column': 'value_flow_quality_score', 'ascending': False, 'weight': 1.0}, {'column': 'edge_score', 'ascending': False, 'weight': 0.9}, {'column': 'smart_money_score_delta', 'ascending': False, 'weight': 0.8}, {'column': 'rs_percentile_20', 'ascending': False, 'weight': 0.8}, {'column': 'close_location', 'ascending': False, 'weight': 0.6}]","{'stop_loss': 0.083, 'take_profit': 0.288, 'max_holding_bars': 32, 'initial_atr_stop_mult': 2.17, 'trailing_atr_mult': 2.638, 'trailing_profit_activation': 0.091, 'use_regime_exposure': True}",1.9613723718252736,21.0,0.857,6.44,19.328,3.22,3.548
evo_4276497,Evolved from evo_2203534,VN100,"['volume', 'surge', 'breakout', 'smart_money_trace', 'money_cycle', 'climactic', 'value_flow', 'evolved']","[{'column': 'mkt_regime_state', 'op': 'not_in', 'value': ['RISK_OFF']}, {'column': 'mkt_regime_score', 'op': '>=', 'value': 49.274}, {'column': 'data_quality_ok', 'op': '==', 'value': True}, {'column': 'breakout_20', 'op': '==', 'value': True}, {'column': 'cmf20', 'op': '>=', 'value': 0.03}, {'column': 'distance_ma20', 'op': 'between', 'value': [-0.02, 0.1]}, {'column': 'close_location', 'op': '>=', 'value': 0.8}, {'column': 'rsi14', 'op': '<=', 'value': 67.264}, {'column': 'rs_percentile_20', 'op': '>=', 'value': 0.673}, {'column': 'DS20', 'op': '<=', 'value': 0.6256}, {'column': 'triple_ma_pullback', 'op': '==', 'value': True}, {'column': 'ich_tk_bull', 'op': '==', 'value': True}]","[{'column': 'volume_ratio_20', 'ascending': False, 'weight': 1.1}, {'column': 'value_flow_quality_score', 'ascending': False, 'weight': 1.0}, {'column': 'edge_score', 'ascending': False, 'weight': 0.9}, {'column': 'smart_money_score_delta', 'ascending': False, 'weight': 0.8}, {'column': 'rs_percentile_20', 'ascending': False, 'weight': 0.8}, {'column': 'close_location', 'ascending': False, 'weight': 0.6}]","{'stop_loss': 0.083, 'take_profit': 0.288, 'max_holding_bars': 31, 'initial_atr_stop_mult': 2.17, 'trailing_atr_mult': 2.638, 'trailing_profit_activation': 0.091, 'use_regime_exposure': True}",1.8964792055839308,31.0,0.806,5.814,11.869,2.85,2.966
evo_0186251,Evolved from evo_0899215,VN100,"['volume', 'surge', 'breakout', 'smart_money_trace', 'money_cycle', 'climactic', 'value_flow', 'evolved']","[{'column': 'mkt_regime_state', 'op': 'not_in', 'value': ['RISK_OFF']}, {'column': 'mkt_regime_score', 'op': '>=', 'value': 50}, {'column': 'data_quality_ok', 'op': '==', 'value': True}, {'column': 'breakout_20', 'op': '==', 'value': True}, {'column': 'cmf20', 'op': '>=', 'value': 0.03}, {'column': 'above_ma20', 'op': '==', 'value': True}, {'column': 'distance_ma20', 'op': 'between', 'value': [-0.02, 0.1032]}, {'column': 'close_location', 'op': '>=', 'value': 0.8}, {'column': 'rsi14', 'op': '<=', 'value': 67.264}, {'column': 'rs_percentile_20', 'op': '>=', 'value': 0.6446}, {'column': 'distribution_days_10', 'op': '<=', 'value': 1.0}, {'column': 'DS20', 'op': '<=', 'value': 0.6256}, {'column': 'triple_ma_pullback', 'op': '==', 'value': True}, {'column': 'ich_tk_bull', 'op': '==', 'value': True}, {'column': 'psar_bullish', 'op': '==', 'value': True}]","[{'column': 'volume_ratio_20', 'ascending': False, 'weight': 1.1}, {'column': 'value_flow_quality_score', 'ascending': False, 'weight': 1.0}, {'column': 'edge_score', 'ascending': False, 'weight': 0.9}, {'column': 'smart_money_score_delta', 'ascending': False, 'weight': 0.8}, {'column': 'rs_percentile_20', 'ascending': False, 'weight': 0.8}, {'column': 'close_location', 'ascending': False, 'weight': 0.6}]","{'stop_loss': 0.083, 'take_profit': 0.288, 'max_holding_bars': 32, 'initial_atr_stop_mult': 2.17, 'trailing_atr_mult': 2.638, 'trailing_profit_activation': 0.091, 'use_regime_exposure': True}",1.9063748545956134,36.0,0.861,6.777,11.612,1.87,2.624
