symbol,setup_type,signal_date,entry_date,entry_price,stop_loss,take_profit,exit_date,exit_price,exit_reason,pnl_pct,holding_bars,confluence_score,reasons
MWG,PV_BREAKOUT,2024-04-09,2024-04-10,51.74,49.0,56.0,2024-04-15,49.0,SL,-5.3,3,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
MWG,PV_BREAKOUT,2024-04-25,2024-04-26,52.33,50.0,56.0,2024-06-05,61.0,REVERSAL_DOUBLE_TOP,15.88,25,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
MWG,PV_BREAKOUT,2024-07-01,2024-07-02,64.87,62.0,69.0,2024-07-17,62.0,SL,-4.42,11,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
MWG,PV_BREAKOUT,2024-08-16,2024-08-19,68.02,65.0,73.0,2024-09-17,65.0,SL,-4.44,19,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
MWG,PV_WASHOUT,2025-02-14,2025-02-17,54.42,53.0,57.0,2025-03-14,61.0,REVERSAL_DOUBLE_TOP,11.41,19,35.0,"pv_signal=washout | pv_score=35 | pv_bias=bullish | pv_tags=WASHOUT_REVERSAL,ABSORPTION,BULLISH_VOLUME_EXPANSION"
MWG,PV_BREAKOUT,2025-05-13,2025-05-14,62.9,60.0,67.0,2025-06-02,60.0,SL,-4.61,13,65.0,"pv_signal=breakout_confirmed | pv_score=65 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
MWG,PV_BREAKOUT,2025-08-06,2025-08-07,72.7,70.0,77.0,2025-08-13,70.0,SL,-3.71,4,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
MWG,PV_BREAKOUT,2025-09-11,2025-09-12,78.8,75.0,84.0,2025-11-04,79.0,TSL,0.25,37,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
MWG,PV_BREAKOUT,2025-12-03,2025-12-04,85.0,82.0,90.0,2025-12-12,82.0,SL,-3.53,6,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
MWG,PV_BREAKOUT,2025-12-23,2025-12-24,87.6,84.0,93.0,2025-12-26,84.0,SL,-4.11,2,65.0,"pv_signal=breakout_confirmed | pv_score=65 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
MWG,PV_BREAKOUT,2026-01-30,2026-02-02,93.1,89.0,99.0,2026-02-06,89.0,SL,-4.4,4,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
MWG,PV_BREAKOUT,2026-04-17,2026-04-20,87.5,84.0,93.0,2026-04-24,84.0,SL,-4.0,4,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
HPG,PV_BREAKOUT,2021-04-01,2021-04-02,20.56,20.0,21.0,2021-06-30,30.0,REVERSAL_MA20_BREAK,43.63,60,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
HPG,PV_BREAKOUT,2021-10-04,2021-10-05,31.82,31.0,33.0,2021-11-11,31.0,SL,-2.58,27,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
HPG,PV_BREAKOUT,2022-03-03,2022-03-04,29.24,28.0,31.0,2022-03-11,28.0,SL,-4.24,5,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
HPG,PV_BREAKOUT,2022-08-03,2022-08-04,18.11,17.0,20.0,2022-09-26,17.0,SL,-6.13,35,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
HPG,PV_BREAKOUT,2023-01-17,2023-01-18,16.67,16.0,18.0,2023-01-19,16.0,SL,-4.02,1,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
HPG,PV_BREAKOUT,2023-05-12,2023-05-15,17.01,17.0,17.0,2023-05-15,17.0,SL,-0.06,0,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
HPG,PV_BREAKOUT,2023-06-13,2023-06-14,17.77,17.0,19.0,2023-08-01,21.0,REVERSAL_DOUBLE_TOP,17.22,34,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
HPG,PV_BREAKOUT,2023-09-06,2023-09-07,21.97,21.0,23.0,2023-09-12,21.0,SL,-4.42,3,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
HPG,PV_BREAKOUT,2023-11-08,2023-11-09,20.42,19.0,23.0,2024-02-01,21.0,TSL,2.84,59,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
HPG,PV_BREAKOUT,2024-02-19,2024-02-20,22.12,22.0,22.0,2024-02-21,22.0,SL,-0.54,1,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
HPG,PV_BREAKOUT,2024-02-27,2024-02-28,23.03,22.0,25.0,2024-03-18,22.0,SL,-4.47,13,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
HPG,PV_BREAKOUT,2024-05-08,2024-05-09,23.41,22.0,26.0,2024-06-24,24.0,TSL,2.52,32,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
HPG,PV_BREAKOUT,2024-10-09,2024-10-10,23.0,22.0,24.0,2024-10-23,22.0,SL,-4.35,9,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
HPG,PV_BREAKOUT,2024-11-11,2024-11-12,23.12,23.0,23.0,2024-11-12,23.0,SL,-0.52,0,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
HPG,PV_BREAKOUT,2025-02-27,2025-02-28,23.67,23.0,25.0,2025-03-05,23.0,SL,-2.83,3,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
HPG,PV_BREAKOUT,2025-07-08,2025-07-09,24.8,24.0,26.0,2025-07-25,26.0,TSL,4.84,12,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
HPG,PV_BREAKOUT,2026-02-04,2026-02-05,28.3,27.0,30.0,2026-02-06,27.0,SL,-4.59,1,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
HPG,PV_BREAKOUT,2026-04-08,2026-04-09,27.9,27.0,29.0,2026-05-07,28.0,END_OF_DATA,-0.54,17,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
PLX,PV_BREAKOUT,2021-08-10,2021-08-11,47.23,46.0,49.0,2021-08-13,46.0,SL,-2.6,2,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
PLX,PV_BREAKOUT,2021-10-04,2021-10-05,47.84,46.0,51.0,2021-11-23,50.0,REVERSAL_DOUBLE_TOP,4.58,35,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
PLX,PV_BREAKOUT,2022-01-04,2022-01-05,49.15,48.0,51.0,2022-01-11,48.0,SL,-2.34,4,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
PLX,PV_BREAKOUT,2022-11-29,2022-11-30,27.09,26.0,29.0,2022-12-20,27.0,TSL,-0.33,14,35.0,"pv_signal=breakout_confirmed | pv_score=35 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
PLX,PV_BREAKOUT,2023-01-04,2023-01-05,32.21,31.0,34.0,2023-02-01,33.0,TSL,2.45,14,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
PLX,PV_BREAKOUT,2023-02-06,2023-02-07,35.68,34.0,38.0,2023-02-13,34.0,SL,-4.71,4,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
PLX,PV_BREAKOUT,2023-06-02,2023-06-05,35.5,35.0,36.0,2023-06-09,35.0,SL,-1.52,4,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
PLX,PV_BREAKOUT,2023-07-04,2023-07-05,36.87,36.0,38.0,2023-08-18,36.0,SL,-2.36,32,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
PLX,PV_BREAKOUT,2023-11-29,2023-11-30,33.15,32.0,35.0,2023-12-14,32.0,SL,-3.47,10,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
PLX,PV_BREAKOUT,2024-02-19,2024-02-20,33.99,33.0,35.0,2024-02-23,33.0,SL,-2.91,3,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
PLX,PV_BREAKOUT,2024-03-07,2024-03-08,34.92,34.0,36.0,2024-03-11,34.0,SL,-2.63,1,35.0,"pv_signal=breakout_confirmed | pv_score=35 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
PLX,PV_BREAKOUT,2024-05-07,2024-05-08,36.03,35.0,38.0,2024-06-03,40.0,REVERSAL_DOUBLE_TOP,11.43,18,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
PLX,PV_BREAKOUT,2024-07-04,2024-07-05,42.48,41.0,45.0,2024-08-01,44.0,REVERSAL_DOUBLE_TOP,3.18,19,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
PLX,PV_BREAKOUT,2025-02-11,2025-02-12,39.86,39.0,41.0,2025-03-07,41.0,REVERSAL_DOUBLE_TOP,4.01,17,65.0,"pv_signal=breakout_confirmed | pv_score=65 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
PLX,PV_BREAKOUT,2025-06-06,2025-06-09,36.24,35.0,38.0,2025-06-11,35.0,SL,-3.42,2,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
PLX,PV_BREAKOUT,2025-06-13,2025-06-16,40.0,39.0,42.0,2025-06-16,39.0,SL,-2.5,0,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
PLX,PV_BREAKOUT,2025-06-16,2025-06-17,40.35,39.0,42.0,2025-06-17,39.0,SL,-3.35,0,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
PLX,PV_BREAKOUT,2025-12-08,2025-12-09,35.8,35.0,37.0,2025-12-09,35.0,SL,-2.23,0,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
PLX,PV_BREAKOUT,2026-01-06,2026-01-07,39.4,38.0,42.0,2026-02-12,52.0,REVERSAL_TREND_BREAK,31.22,26,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
PLX,PV_BREAKOUT,2026-03-03,2026-03-04,68.0,65.0,72.0,2026-03-05,65.0,SL,-4.41,1,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
MBB,PV_BREAKOUT,2021-01-05,2021-01-06,8.53,8.0,9.0,2021-01-20,8.0,SL,-6.21,10,65.0,"pv_signal=breakout_confirmed | pv_score=65 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
MBB,PV_BREAKOUT,2021-04-05,2021-04-06,10.26,10.0,11.0,2021-04-16,10.0,SL,-2.53,8,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
MBB,PV_BREAKOUT,2021-05-10,2021-05-11,11.1,11.0,11.0,2021-05-11,11.0,SL,-0.9,0,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
MBB,PV_BREAKOUT,2021-08-16,2021-08-17,14.19,14.0,14.0,2021-08-17,14.0,SL,-1.34,0,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
MBB,PV_BREAKOUT,2021-11-24,2021-11-25,14.13,14.0,14.0,2021-11-25,14.0,SL,-0.92,0,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
MBB,PV_BREAKOUT,2022-01-21,2022-01-24,14.37,14.0,15.0,2022-03-01,15.0,REVERSAL_DOUBLE_TOP,6.75,21,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
MBB,PV_BREAKOUT,2022-08-17,2022-08-18,12.5,12.0,13.0,2022-09-14,12.0,SL,-4.48,17,65.0,"pv_signal=breakout_confirmed | pv_score=65 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
MBB,PV_WASHOUT,2022-11-16,2022-11-17,8.32,8.0,9.0,2022-11-25,9.0,REVERSAL_MA20_BREAK,5.41,6,25.0,"pv_signal=washout | pv_score=25 | pv_bias=neutral | pv_tags=WASHOUT_REVERSAL,BULLISH_VOLUME_EXPANSION"
MBB,PV_BREAKOUT,2023-01-17,2023-01-18,10.56,10.0,11.0,2023-02-07,10.0,SL,-5.3,9,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
MBB,PV_WASHOUT,2023-02-23,2023-02-24,9.83,9.0,11.0,2023-06-19,11.0,REVERSAL_DOUBLE_TOP,10.38,78,25.0,"pv_signal=washout | pv_score=25 | pv_bias=neutral | pv_tags=WASHOUT_REVERSAL,ABSORPTION"
MBB,PV_BREAKOUT,2023-06-28,2023-06-29,11.49,11.0,12.0,2023-08-02,12.0,TSL,4.44,24,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
MBB,PV_BREAKOUT,2024-01-03,2024-01-04,12.23,12.0,13.0,2024-02-01,14.0,TSL,13.33,20,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
MBB,PV_BREAKOUT,2024-02-05,2024-02-06,14.69,14.0,16.0,2024-03-11,15.0,TSL,2.11,19,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
MBB,PV_BREAKOUT,2024-06-13,2024-06-14,15.66,15.0,17.0,2024-06-17,15.0,SL,-4.21,1,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
MBB,PV_BREAKOUT,2024-07-19,2024-07-22,16.51,16.0,17.0,2024-07-23,16.0,SL,-3.09,1,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
MBB,PV_BREAKOUT,2024-09-25,2024-09-26,16.81,16.0,18.0,2024-11-04,16.0,SL,-4.82,27,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
MBB,PV_BREAKOUT,2024-12-26,2024-12-27,16.35,16.0,17.0,2025-01-06,16.0,SL,-2.14,5,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
MBB,PV_BREAKOUT,2025-07-24,2025-07-25,21.39,21.0,22.0,2025-07-29,21.0,SL,-1.82,2,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
MBB,PV_BREAKOUT,2025-08-05,2025-08-06,22.89,22.0,24.0,2025-09-18,27.0,REVERSAL_MA20_BREAK,17.08,29,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
MBB,PV_BREAKOUT,2025-12-03,2025-12-04,24.8,24.0,26.0,2025-12-12,24.0,SL,-3.23,6,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
MBB,PV_BREAKOUT,2026-01-06,2026-01-07,26.75,26.0,28.0,2026-01-26,26.0,SL,-2.8,13,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
MSN,PV_BREAKOUT,2021-01-07,2021-01-08,76.22,74.0,80.0,2021-01-19,74.0,SL,-2.91,7,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
MSN,PV_BREAKOUT,2021-03-31,2021-04-01,76.13,73.0,81.0,2021-05-31,90.0,REVERSAL_DOUBLE_TOP,18.52,39,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
MSN,PV_BREAKOUT,2021-07-07,2021-07-08,95.01,90.0,103.0,2021-08-13,110.0,REVERSAL_DOUBLE_TOP,16.05,26,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
MSN,PV_BREAKOUT,2021-09-15,2021-09-16,121.42,116.0,130.0,2021-09-27,116.0,SL,-4.46,7,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
MSN,PV_BREAKOUT,2021-10-28,2021-10-29,123.89,119.0,131.0,2021-11-03,119.0,SL,-3.95,3,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
MSN,PV_BREAKOUT,2021-12-20,2021-12-21,134.01,129.0,142.0,2022-01-05,137.0,TSL,2.23,10,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
MSN,PV_BREAKOUT,2022-02-15,2022-02-16,132.36,126.0,142.0,2022-03-10,126.0,SL,-4.81,16,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
MSN,PV_BREAKOUT,2022-06-06,2022-06-07,114.26,109.0,122.0,2022-06-13,109.0,SL,-4.6,4,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
MSN,PV_BREAKOUT,2022-11-29,2022-11-30,99.5,95.0,106.0,2022-11-30,95.0,SL,-4.52,0,65.0,"pv_signal=breakout_confirmed | pv_score=65 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,ABSORPTION,BULLISH_VOLUME_EXPANSION"
MSN,PV_BREAKOUT,2023-01-19,2023-01-27,102.0,97.0,110.0,2023-02-01,97.0,SL,-4.9,3,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
MSN,PV_BREAKOUT,2023-06-07,2023-06-08,76.3,74.0,80.0,2023-08-11,84.0,REVERSAL_DOUBLE_TOP,10.75,46,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
MSN,PV_BREAKOUT,2024-02-19,2024-02-20,69.7,68.0,72.0,2024-02-21,68.0,SL,-2.44,1,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
MSN,PV_BREAKOUT,2024-03-05,2024-03-06,76.8,74.0,81.0,2024-03-18,75.0,TSL,-2.34,8,45.0,"pv_signal=breakout_confirmed | pv_score=45 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
MSN,PV_BREAKOUT,2024-05-17,2024-05-20,76.5,74.0,80.0,2024-05-22,74.0,SL,-3.27,2,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
MSN,PV_BREAKOUT,2024-10-10,2024-10-11,80.2,78.0,84.0,2024-10-25,78.0,SL,-2.74,10,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
MSN,PV_BREAKOUT,2025-06-05,2025-06-06,65.9,64.0,69.0,2025-06-09,64.0,SL,-2.88,1,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
MSN,PV_BREAKOUT,2025-06-27,2025-06-30,76.6,74.0,80.0,2025-07-04,74.0,SL,-3.39,4,65.0,"pv_signal=breakout_confirmed | pv_score=65 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
MSN,PV_BREAKOUT,2025-08-11,2025-08-12,85.0,81.0,91.0,2025-08-20,81.0,SL,-4.71,6,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
MSN,PV_BREAKOUT,2025-10-16,2025-10-17,91.4,88.0,97.0,2025-10-17,88.0,SL,-3.72,0,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
MSN,PV_BREAKOUT,2026-04-08,2026-04-09,77.6,74.0,83.0,2026-05-07,81.0,END_OF_DATA,4.38,17,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
HDB,PV_BREAKOUT,2021-03-02,2021-03-03,8.72,8.0,10.0,2021-07-12,11.0,TSL,26.15,90,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
HDB,PV_BREAKOUT,2021-11-03,2021-11-04,11.14,11.0,11.0,2021-11-04,11.0,SL,-1.26,0,45.0,"pv_signal=breakout_confirmed | pv_score=45 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
HDB,PV_BREAKOUT,2021-11-19,2021-11-22,12.55,12.0,13.0,2021-12-06,12.0,SL,-4.38,10,45.0,"pv_signal=breakout_confirmed | pv_score=45 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
HDB,PV_BREAKOUT,2022-04-01,2022-04-04,12.18,12.0,12.0,2022-04-04,12.0,SL,-1.48,0,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
HDB,PV_BREAKOUT,2022-08-15,2022-08-16,10.71,10.0,12.0,2022-09-19,10.0,SL,-6.63,22,65.0,"pv_signal=breakout_confirmed | pv_score=65 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
HDB,PV_WASHOUT,2022-11-08,2022-11-09,7.33,7.0,8.0,2022-11-15,7.0,SL,-4.5,4,40.0,"pv_signal=washout | pv_score=40 | pv_bias=bullish | pv_tags=WASHOUT_REVERSAL,ABSORPTION,BULLISH_VOLUME_EXPANSION"
HDB,PV_BREAKOUT,2023-01-30,2023-01-31,9.29,9.0,10.0,2023-02-13,9.0,SL,-3.12,9,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
HDB,PV_BREAKOUT,2023-04-05,2023-04-06,10.03,10.0,10.0,2023-04-06,10.0,SL,-0.3,0,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
HDB,PV_BREAKOUT,2023-06-02,2023-06-05,10.31,10.0,11.0,2023-06-09,10.0,SL,-3.01,4,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
HDB,PV_BREAKOUT,2023-07-20,2023-07-21,10.49,10.0,11.0,2023-08-18,10.0,SL,-4.67,20,35.0,"pv_signal=breakout_confirmed | pv_score=35 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
HDB,PV_BREAKOUT,2023-09-15,2023-09-18,11.11,11.0,11.0,2023-09-18,11.0,SL,-0.99,0,65.0,"pv_signal=breakout_confirmed | pv_score=65 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
